t,x_ref,x_meas,e_x,y_meas,z_meas
5.531749725341797,0.35154546607382153,0.0808824822306633,0.27066298384315823,3.195810317993164,-2.3984501361846924
5.56516170501709,0.33980042740259364,0.07872957736253738,0.26107085004005626,3.231023073196411,-2.3992655277252197
5.59842848777771,0.32426092021206615,0.07580805569887161,0.24845286451319454,3.265730857849121,-2.400059461593628
5.631753921508789,0.30443802555209687,0.07225572317838669,0.23218230237371018,3.2999415397644043,-2.40085768699646
5.665159225463867,0.2821773115820308,0.06810136884450912,0.21407594273752167,3.3337562084198,-2.401636838912964
5.698446989059448,0.2560197849248351,0.06227022036910057,0.19374956455573455,3.3755218982696533,-2.4026148319244385
5.731773853302002,0.22817002001685024,0.05717027932405472,0.17099974069279553,3.408524513244629,-2.4034347534179688
5.765194416046143,0.2032050203672129,0.051925938576459885,0.15127908179075303,3.4412853717803955,-2.404276132583618
5.798474073410034,0.1758299551826542,0.04660023748874664,0.12922971769390756,3.4738564491271973,-2.405167818069458
5.831744194030762,0.14841731590569435,0.04130801931023598,0.10710929659545837,3.506368398666382,-2.4060401916503906
5.865147829055786,0.12036733196083273,0.036133311688899994,0.08423402027193273,3.538898229598999,-2.406829833984375
5.898541688919067,0.09634471375345635,0.031186707317829132,0.06515800643562722,3.5715649127960205,-2.407534599304199
5.931745767593384,0.07617966163114687,0.02540743723511696,0.05077222439602991,3.612739324569702,-2.4083597660064697
5.965106010437012,0.05599957327630155,0.021230459213256836,0.03476911406304471,3.645991802215576,-2.4090518951416016
5.998476505279541,0.04089030263851814,0.018399743363261223,0.022490559275256915,3.6711342334747314,-2.409632444381714
6.031732082366943,0.028843503491321174,0.013562341220676899,0.015281162270644275,3.72188138961792,-2.410745620727539
6.065108060836792,0.019267961573772148,0.011654877103865147,0.007613084469907001,3.7475383281707764,-2.411285877227783
6.098451614379883,0.013909897010166533,0.009669153951108456,0.004240743059058078,3.781996965408325,-2.4119973182678223
6.131843566894531,0.013909897010166533,0.008307126350700855,0.005602770659465678,3.8167264461517334,-2.4127299785614014
6.165138006210327,0.018803085809738763,0.007556711323559284,0.011246374486179479,3.851701259613037,-2.4135091304779053
6.198496580123901,0.0268376802721733,0.007399055641144514,0.019438624631028786,3.8869659900665283,-2.4143459796905518
6.2318572998046875,0.0379945710660438,0.007777991238981485,0.030216579827062315,3.9225354194641113,-2.415302276611328
6.265121698379517,0.05004519153211667,0.008915727026760578,0.041129464505356095,3.967400550842285,-2.416555166244507
6.298522233963013,0.06602148787642538,0.010256138630211353,0.05576534924621403,4.003600120544434,-2.4175984859466553
6.3318095207214355,0.08220221494875493,0.011921183206140995,0.07028103174261394,4.040026664733887,-2.4186830520629883
6.36515474319458,0.10243298761970288,0.013871080242097378,0.0885619073776055,4.076602458953857,-2.4198367595672607
6.398488759994507,0.12160345699523145,0.015967363491654396,0.10563609350357706,4.113282680511475,-2.4209771156311035
6.431929111480713,0.1417558461747323,0.0181210245937109,0.1236348215810214,4.150075435638428,-2.4221131801605225
6.465082883834839,0.15933366683321476,0.020714616402983665,0.1386190504302311,4.196160316467285,-2.4235002994537354
6.498489856719971,0.17849695860595302,0.022548910230398178,0.15594804837555484,4.233116626739502,-2.4246037006378174
6.531988859176636,0.19483664278475374,0.024066241458058357,0.17077040132669538,4.270153522491455,-2.4256536960601807
6.565091133117676,0.2096762075555164,0.025450346991419792,0.1842258605640966,4.316512107849121,-2.4268834590911865
6.59843111038208,0.2190077328742434,0.02589770033955574,0.19311003253468767,4.344355583190918,-2.4275500774383545
6.631862163543701,0.2298493006094705,0.026063790544867516,0.203785510064603,4.381450653076172,-2.428337335586548
6.66507625579834,0.23505010412240374,0.025540636852383614,0.20950946727002012,4.427670001983643,-2.429198741912842
6.698422908782959,0.23109289356774534,0.024551963433623314,0.20654093013412203,4.464450836181641,-2.4298298358917236
