t,y_ref,y_meas,e_y,x_meas,z_meas
23.531570434570312,0.06550777496783683,20.532886505126953,-20.467378730159115,0.002859461819753051,-2.5048601627349854
23.56490159034729,0.05928614543305306,20.56582260131836,-20.506536455885307,0.0009865162428468466,-2.5045664310455322
23.59828782081604,0.05848718119542501,20.598764419555664,-20.54027723836024,-0.0008136945543810725,-2.5043187141418457
23.631598949432373,0.06209997797718937,20.639938354492188,-20.577838376514997,-0.002944802865386009,-2.5040805339813232
23.664928913116455,0.06626911135076702,20.67284393310547,-20.606574821754702,-0.004570139106363058,-2.5039360523223877
23.698317289352417,0.06626911135076702,20.705747604370117,-20.63947849301935,-0.006169001571834087,-2.5038294792175293
23.731622219085693,0.07054220246175064,20.730411529541016,-20.659869327079264,-0.007355061825364828,-2.503758668899536
23.765007972717285,0.08642587165391406,20.771440505981445,-20.68501463432753,-0.009261672385036945,-2.50374698638916
23.798336505889893,0.09592674027271074,20.80417251586914,-20.70824577559643,-0.01068724226206541,-2.5038340091705322
23.83156943321228,0.09592674027271074,20.836801528930664,-20.740874788657955,-0.01204675156623125,-2.5039305686950684
23.865095376968384,0.09592674027271074,20.877408981323242,-20.781482241050533,-0.013667291961610317,-2.50405216217041
23.898256301879883,0.0950259958873631,20.90977668762207,-20.81475069173471,-0.01488545536994934,-2.5042285919189453
23.93158745765686,0.09629438168425393,20.933977127075195,-20.837682745390943,-0.015779467299580574,-2.5043551921844482
23.96497392654419,0.0983624886740214,20.966110229492188,-20.867747740818167,-0.01693994551897049,-2.5045127868652344
23.998286724090576,0.0983624886740214,21.006027221679688,-20.907664733005667,-0.01832577772438526,-2.504716157913208
24.031602144241333,0.10017292005931691,21.037778854370117,-20.9376059343108,-0.01934940367937088,-2.504879951477051
24.064924240112305,0.09836453435671877,21.06150245666504,-20.96313792230832,-0.020068377256393433,-2.5050158500671387
24.098262786865234,0.09925135832462006,21.10087776184082,-21.0016264035162,-0.021231330931186676,-2.5051872730255127
24.131983518600464,0.09925135832462006,21.13222885131836,-21.03297749299374,-0.022158050909638405,-2.505422353744507
24.164923429489136,0.1001815768955039,21.16344451904297,-21.063262942147464,-0.02308845706284046,-2.5057268142700195
24.198227882385254,0.10050035031512927,21.202253341674805,-21.101752991359675,-0.02431652694940567,-2.5062317848205566
24.231582403182983,0.09925461175988502,21.23314666748047,-21.133892055720583,-0.02534245140850544,-2.506721019744873
24.264959812164307,0.095034182065787,21.263904571533203,-21.168870389467415,-0.026369743049144745,-2.507158041000366
24.29825735092163,0.09173222441989831,21.302244186401367,-21.210511961981467,-0.027626775205135345,-2.5076770782470703
24.331593990325928,0.0875036716793588,21.32524299621582,-21.237739324536463,-0.02832084894180298,-2.5079660415649414
24.364964246749878,0.08091096612471335,21.355934143066406,-21.275023176941694,-0.029156886041164398,-2.508296251296997
24.398249626159668,0.07668979612760546,21.394309997558594,-21.317620201430987,-0.030099261552095413,-2.5086002349853516
24.432497024536133,0.0705184363988542,21.42500877380371,-21.354490337404858,-0.03071843646466732,-2.5087857246398926
24.464986562728882,0.06442284344653199,21.45572853088379,-21.391305687437256,-0.03121628239750862,-2.508934497833252
24.49826431274414,0.05368608266174168,21.494157791137695,-21.440471708475954,-0.03173941746354103,-2.5091264247894287
24.53162932395935,0.04446102865434033,21.517244338989258,-21.47278331033492,-0.032043375074863434,-2.5092389583587646
24.565038919448853,0.041010981189383885,21.5480899810791,-21.507078999889718,-0.03241373226046562,-2.5093882083892822
24.5985906124115,0.0360418231975977,21.586788177490234,-21.550746354292638,-0.032866932451725006,-2.5095670223236084
24.634505033493042,0.03686039696354559,21.617923736572266,-21.58106333960872,-0.03328810632228851,-2.509735584259033
24.665937423706055,0.030340794965769878,21.64137077331543,-21.61102997834966,-0.033605385571718216,-2.5098769664764404
24.69831109046936,0.024266485961315414,21.672771453857422,-21.648504967896105,-0.03401956334710121,-2.5101120471954346
24.73158860206604,0.02109122694503837,21.712242126464844,-21.691150899519805,-0.03449758514761925,-2.5104875564575195
24.764943599700928,0.027403126306921228,21.744003295898438,-21.716600169591516,-0.034849006682634354,-2.510861873626709
24.798261165618896,0.03256275450640272,21.775888442993164,-21.74332568848676,-0.03520799055695534,-2.511296033859253
24.831604957580566,0.041074505255126355,21.807851791381836,-21.76677728612671,-0.03559163957834244,-2.5117533206939697
24.864933013916016,0.04640069932511346,21.847915649414062,-21.80151495008895,-0.03608731925487518,-2.5122463703155518
24.898256063461304,0.04757098838186096,21.871986389160156,-21.824415400778296,-0.03641859069466591,-2.5124614238739014
24.93161106109619,0.04944563377332421,21.904136657714844,-21.85469102394152,-0.0368788056075573,-2.5126564502716064
24.96498990058899,0.05600268145798247,21.944377899169922,-21.88837521771194,-0.03744598478078842,-2.5127782821655273
24.99826169013977,0.06305173515557602,21.97659683227539,-21.913545097119815,-0.03793293610215187,-2.512726068496704
25.031601190567017,0.0705760778126334,22.008821487426758,-21.938245409614126,-0.03848125413060188,-2.5126452445983887
25.06493306159973,0.07750615657213407,22.048980712890625,-21.97147455631849,-0.03920436277985573,-2.5125133991241455
25.098278522491455,0.07892114930743913,22.072996139526367,-21.994074990218927,-0.039668262004852295,-2.5123958587646484
25.131629705429077,0.08092005093667522,22.10494613647461,-22.024026085537933,-0.04031972959637642,-2.5122082233428955
25.164910554885864,0.08129428493903383,22.144800186157227,-22.063505901218193,-0.041140444576740265,-2.511965751647949
25.19832134246826,0.08129428493903383,22.176584243774414,-22.09528995883538,-0.041725967079401016,-2.51176118850708
25.23168706893921,0.08129428493903383,22.20037078857422,-22.119076503635185,-0.04209527745842934,-2.5116567611694336
25.265089750289917,0.08238284866787948,22.247848510742188,-22.165465662074308,-0.04261225461959839,-2.511495351791382
25.29825758934021,0.07905757605690061,22.27153968811035,-22.19248211205345,-0.04274316877126694,-2.511509656906128
25.3316752910614,0.07454901562709426,22.303037643432617,-22.228488627805522,-0.04280968755483627,-2.511566638946533
25.36489987373352,0.07470794858583481,22.342281341552734,-22.2675733929669,-0.042711179703474045,-2.5116801261901855
25.39827036857605,0.07667316891576516,22.37358283996582,-22.296909671050056,-0.04244431108236313,-2.5117976665496826
25.431678295135498,0.07484048595803776,22.40481185913086,-22.32997137317282,-0.04205818846821785,-2.5119404792785645
25.465075969696045,0.06552715177872892,22.43597984313965,-22.37045269136092,-0.04154878109693527,-2.5121161937713623
25.498242378234863,0.05710258925815029,22.46710205078125,-22.4099994615231,-0.04095699265599251,-2.5122947692871094
25.531664609909058,0.05410330976417509,22.49821662902832,-22.444113319264144,-0.04029155150055885,-2.5124762058258057
25.564981937408447,0.05312376896018356,22.52935791015625,-22.476234141196066,-0.03960844501852989,-2.5126562118530273
25.598240613937378,0.05045912897027358,22.568344116210938,-22.517884987240663,-0.0387258343398571,-2.5129334926605225
25.631810188293457,0.05045912897027358,22.599645614624023,-22.54918648565375,-0.038019951432943344,-2.5131771564483643
25.664960145950317,0.04949191567208555,22.623239517211914,-22.57374760153983,-0.03749664127826691,-2.51336932182312
25.69832968711853,0.04892735582827273,22.654834747314453,-22.60590739148618,-0.03679542988538742,-2.513606071472168
25.73167657852173,0.047159297453295,22.694517135620117,-22.647357838166823,-0.03592141345143318,-2.5138490200042725
25.765047311782837,0.050455082969602966,22.726369857788086,-22.675914774818484,-0.03520985692739487,-2.513979911804199
25.798325777053833,0.05428784404525915,22.758304595947266,-22.704016751902007,-0.03447060286998749,-2.5140411853790283
25.831673622131348,0.05560567072743642,22.798276901245117,-22.74267123051768,-0.03349432349205017,-2.5140891075134277
25.86514973640442,0.05848496762959077,22.82227897644043,-22.763794008810837,-0.03286939114332199,-2.5141634941101074
25.89845108985901,0.0640492102454626,22.854312896728516,-22.790263686483055,-0.03202487900853157,-2.514333724975586
25.931705713272095,0.07108152171588733,22.894393920898438,-22.82331239918255,-0.03095659799873829,-2.5145390033721924
25.96502137184143,0.07528221304674981,22.926359176635742,-22.85107696358899,-0.03011443093419075,-2.514636278152466
25.99839162826538,0.07948390710311068,22.95819854736328,-22.87871464026017,-0.029281843453645706,-2.5147006511688232
26.031869411468506,0.08288438972961992,22.989917755126953,-22.907033365397332,-0.028468554839491844,-2.5147221088409424
26.064995288848877,0.08288438972961992,23.021461486816406,-22.938577097086785,-0.027714138850569725,-2.5146515369415283
26.098408222198486,0.08789033546514949,23.052827835083008,-22.964937499617857,-0.027036605402827263,-2.5144424438476562
26.13168478012085,0.08643185903340572,23.091753005981445,-23.005321146948038,-0.02625218592584133,-2.513989210128784
26.16529393196106,0.08099552386685567,23.122716903686523,-23.041721379819666,-0.025684889405965805,-2.5135059356689453
26.19836735725403,0.07712527745207202,23.153596878051758,-23.076471600599685,-0.02516450732946396,-2.5129904747009277
26.2318754196167,0.07108790392622003,23.184432983398438,-23.113345079472218,-0.024720046669244766,-2.5124545097351074
26.265044450759888,0.06268819399828411,23.215290069580078,-23.152601875581794,-0.024367982521653175,-2.511857748031616
26.29879856109619,0.05704147211402803,23.246179580688477,-23.189138108574447,-0.024121519178152084,-2.511260986328125
26.331580638885498,0.05284480227337437,23.28481101989746,-23.231966217624088,-0.023915644735097885,-2.5105538368225098
26.364978313446045,0.04536660374566204,23.315746307373047,-23.270379703627384,-0.023766454309225082,-2.509995937347412
26.39859890937805,0.04270674733315,23.346708297729492,-23.304001550396343,-0.023604512214660645,-2.5094523429870605
26.432119846343994,0.0440020537763109,23.36996841430664,-23.32596636053033,-0.02344386838376522,-2.5090527534484863
26.4649338722229,0.044454566166451874,23.408843994140625,-23.364389427974174,-0.023172030225396156,-2.508405923843384
26.498351097106934,0.04169953801312409,23.440109252929688,-23.398409714916564,-0.02288714237511158,-2.5078864097595215
26.53188419342041,0.03874023250108847,23.47150993347168,-23.432769700970592,-0.022530246526002884,-2.50738787651062
26.565475463867188,0.036711390433994205,23.503082275390625,-23.466370884956632,-0.02209329977631569,-2.5069339275360107
26.598422527313232,0.036711390433994205,23.542770385742188,-23.506058995308194,-0.021408965811133385,-2.5064353942871094
26.631704330444336,0.0375048714198767,23.566722869873047,-23.52921799845317,-0.02091156505048275,-2.5061748027801514
26.66519570350647,0.04089076641189522,23.598783493041992,-23.557892726630097,-0.020141135901212692,-2.50589656829834
26.698453426361084,0.041699599547078116,23.639057159423828,-23.59735755987675,-0.019023247063159943,-2.5056333541870117
26.73163890838623,0.042506928946631245,23.671443939208984,-23.62893701026235,-0.018002016469836235,-2.5054614543914795
26.765236377716064,0.04089666084474621,23.69580078125,-23.654904120405252,-0.017139576375484467,-2.5053329467773438
26.798649072647095,0.03671717270753395,23.73649024963379,-23.699773076926256,-0.01567436009645462,-2.505204677581787
26.83169388771057,0.034543862163539725,23.77731704711914,-23.742773184955603,-0.014210181310772896,-2.5051915645599365
26.865036725997925,0.036723254645323354,23.801891326904297,-23.765168072258973,-0.013368886895477772,-2.505333423614502
26.898414373397827,0.040259213306536354,23.842931747436523,-23.802672534129986,-0.01204627100378275,-2.505626916885376
26.931857347488403,0.04170045748863483,23.87580680847168,-23.834106350983046,-0.011064223013818264,-2.5059449672698975
26.96511435508728,0.041701433945591705,23.90876579284668,-23.86706435890109,-0.010173952206969261,-2.5063116550445557
26.998376607894897,0.04509644447661058,23.9417724609375,-23.89667601646089,-0.009378315880894661,-2.5067861080169678
27.031923532485962,0.04970422368908927,23.974746704101562,-23.925042480412472,-0.00863290298730135,-2.5073068141937256
27.065288305282593,0.055643264427359396,24.007686614990234,-23.952043350562874,-0.00792026799172163,-2.5078442096710205
27.098609685897827,0.06183809438976587,24.04878807067871,-23.986949976288944,-0.0070573254488408566,-2.508537769317627
27.13166356086731,0.06604681571321204,24.08155059814453,-24.01550378243132,-0.006425558589398861,-2.5090694427490234
